family,dataset,model,seed,precision,recall,f1
promise-ck,xalan-2.6,LGB-HP,25,0.7786885245901639,0.7661290322580645,0.7723577235772358
promise-ck,xalan-2.6,RF-SMOTE,25,0.8135593220338984,0.7741935483870968,0.7933884297520661
promise-ck,xalan-2.6,LR,26,0.8080808080808081,0.6451612903225806,0.7174887892376681
promise-ck,xalan-2.6,RF,26,0.8269230769230769,0.6935483870967742,0.7543859649122807
promise-ck,xalan-2.6,XGB,26,0.8245614035087719,0.7580645161290323,0.7899159663865546
promise-ck,xalan-2.6,LGB,26,0.8070175438596491,0.7419354838709677,0.773109243697479
promise-ck,xalan-2.6,Stacking,26,0.8165137614678899,0.717741935483871,0.7639484978540773
promise-ck,xalan-2.6,RF-HP,26,0.822429906542056,0.7096774193548387,0.7619047619047619
promise-ck,xalan-2.6,XGB-HP,26,0.8090909090909091,0.717741935483871,0.7606837606837606
promise-ck,xalan-2.6,LGB-HP,26,0.8034188034188035,0.7580645161290323,0.7800829875518672
promise-ck,xalan-2.6,RF-SMOTE,26,0.8090909090909091,0.717741935483871,0.7606837606837606
promise-ck,xalan-2.6,LR,27,0.719626168224299,0.6209677419354839,0.6666666666666666
promise-ck,xalan-2.6,RF,27,0.7850467289719626,0.6774193548387096,0.7272727272727273
promise-ck,xalan-2.6,XGB,27,0.7058823529411765,0.6774193548387096,0.691358024691358
promise-ck,xalan-2.6,LGB,27,0.7226890756302521,0.6935483870967742,0.7078189300411523
promise-ck,xalan-2.6,Stacking,27,0.7850467289719626,0.6774193548387096,0.7272727272727273
promise-ck,xalan-2.6,RF-HP,27,0.7747747747747747,0.6935483870967742,0.7319148936170212
promise-ck,xalan-2.6,XGB-HP,27,0.7767857142857143,0.7016129032258065,0.7372881355932204
promise-ck,xalan-2.6,LGB-HP,27,0.7310924369747899,0.7016129032258065,0.7160493827160493
promise-ck,xalan-2.6,RF-SMOTE,27,0.7837837837837838,0.7016129032258065,0.7404255319148936
promise-ck,xalan-2.6,LR,28,0.7692307692307693,0.6451612903225806,0.7017543859649122
promise-ck,xalan-2.6,RF,28,0.7870370370370371,0.6854838709677419,0.7327586206896551
promise-ck,xalan-2.6,XGB,28,0.7777777777777778,0.7338709677419355,0.7551867219917012
promise-ck,xalan-2.6,LGB,28,0.7631578947368421,0.7016129032258065,0.7310924369747899
promise-ck,xalan-2.6,Stacking,28,0.8053097345132744,0.7338709677419355,0.7679324894514767
promise-ck,xalan-2.6,RF-HP,28,0.7678571428571429,0.6935483870967742,0.7288135593220338
promise-ck,xalan-2.6,XGB-HP,28,0.7857142857142857,0.7096774193548387,0.7457627118644068
promise-ck,xalan-2.6,LGB-HP,28,0.7614678899082569,0.6693548387096774,0.7124463519313304
promise-ck,xalan-2.6,RF-SMOTE,28,0.7521367521367521,0.7096774193548387,0.7302904564315352
promise-ck,xalan-2.6,LR,29,0.7288135593220338,0.6935483870967742,0.7107438016528925
promise-ck,xalan-2.6,RF,29,0.8518518518518519,0.7419354838709677,0.7931034482758621
promise-ck,xalan-2.6,XGB,29,0.8083333333333333,0.782258064516129,0.7950819672131147
promise-ck,xalan-2.6,LGB,29,0.8151260504201681,0.782258064516129,0.7983539094650206
promise-ck,xalan-2.6,Stacking,29,0.8558558558558559,0.7661290322580645,0.8085106382978723
promise-ck,xalan-2.6,RF-HP,29,0.811965811965812,0.7661290322580645,0.7883817427385892
promise-ck,xalan-2.6,XGB-HP,29,0.8067226890756303,0.7741935483870968,0.7901234567901234
promise-ck,xalan-2.6,LGB-HP,29,0.8,0.8064516129032258,0.8032128514056225
promise-ck,xalan-2.6,RF-SMOTE,29,0.8303571428571429,0.75,0.788135593220339
promise-ck,xerces-1.4,LR,0,0.9537037037037037,0.7803030303030303,0.8583333333333333
promise-ck,xerces-1.4,RF,0,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,XGB,0,0.9398496240601504,0.946969696969697,0.9433962264150944
promise-ck,xerces-1.4,LGB,0,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,Stacking,0,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,RF-HP,0,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,XGB-HP,0,0.9626865671641791,0.9772727272727273,0.9699248120300752
promise-ck,xerces-1.4,LGB-HP,0,0.935251798561151,0.9848484848484849,0.959409594095941
promise-ck,xerces-1.4,RF-SMOTE,0,0.9477611940298507,0.9621212121212122,0.9548872180451128
promise-ck,xerces-1.4,LR,1,0.9339622641509434,0.75,0.8319327731092437
promise-ck,xerces-1.4,RF,1,0.9214285714285714,0.9772727272727273,0.9485294117647058
promise-ck,xerces-1.4,XGB,1,0.9259259259259259,0.946969696969697,0.9363295880149812
promise-ck,xerces-1.4,LGB,1,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,Stacking,1,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,RF-HP,1,0.9214285714285714,0.9772727272727273,0.9485294117647058
promise-ck,xerces-1.4,XGB-HP,1,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,LGB-HP,1,0.9259259259259259,0.946969696969697,0.9363295880149812
promise-ck,xerces-1.4,RF-SMOTE,1,0.927007299270073,0.9621212121212122,0.9442379182156134
promise-ck,xerces-1.4,LR,2,0.9369369369369369,0.7878787878787878,0.8559670781893004
promise-ck,xerces-1.4,RF,2,0.935251798561151,0.9848484848484849,0.959409594095941
promise-ck,xerces-1.4,XGB,2,0.9534883720930233,0.9318181818181818,0.9425287356321839
promise-ck,xerces-1.4,LGB,2,0.9393939393939394,0.9393939393939394,0.9393939393939394
promise-ck,xerces-1.4,Stacking,2,0.9411764705882353,0.9696969696969697,0.9552238805970149
promise-ck,xerces-1.4,RF-HP,2,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,XGB-HP,2,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,LGB-HP,2,0.9323308270676691,0.9393939393939394,0.9358490566037736
promise-ck,xerces-1.4,RF-SMOTE,2,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,LR,3,0.9655172413793104,0.8484848484848485,0.9032258064516129
promise-ck,xerces-1.4,RF,3,0.9338235294117647,0.9621212121212122,0.9477611940298507
promise-ck,xerces-1.4,XGB,3,0.9333333333333333,0.9545454545454546,0.9438202247191011
promise-ck,xerces-1.4,LGB,3,0.9333333333333333,0.9545454545454546,0.9438202247191011
promise-ck,xerces-1.4,Stacking,3,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,RF-HP,3,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,XGB-HP,3,0.9407407407407408,0.9621212121212122,0.951310861423221
promise-ck,xerces-1.4,LGB-HP,3,0.9264705882352942,0.9545454545454546,0.9402985074626866
promise-ck,xerces-1.4,RF-SMOTE,3,0.9398496240601504,0.946969696969697,0.9433962264150944
promise-ck,xerces-1.4,LR,4,0.9652173913043478,0.8409090909090909,0.8987854251012146
promise-ck,xerces-1.4,RF,4,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,XGB,4,0.9538461538461539,0.9393939393939394,0.9465648854961832
promise-ck,xerces-1.4,LGB,4,0.9534883720930233,0.9318181818181818,0.9425287356321839
promise-ck,xerces-1.4,Stacking,4,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,RF-HP,4,0.9694656488549618,0.9621212121212122,0.9657794676806084
promise-ck,xerces-1.4,XGB-HP,4,0.9692307692307692,0.9545454545454546,0.9618320610687023
promise-ck,xerces-1.4,LGB-HP,4,0.9612403100775194,0.9393939393939394,0.9501915708812261
promise-ck,xerces-1.4,RF-SMOTE,4,0.968503937007874,0.9318181818181818,0.9498069498069498
promise-ck,xerces-1.4,LR,5,0.9380530973451328,0.803030303030303,0.8653061224489796
promise-ck,xerces-1.4,RF,5,0.9333333333333333,0.9545454545454546,0.9438202247191011
promise-ck,xerces-1.4,XGB,5,0.9307692307692308,0.9166666666666666,0.9236641221374046
promise-ck,xerces-1.4,LGB,5,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,Stacking,5,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,RF-HP,5,0.9323308270676691,0.9393939393939394,0.9358490566037736
promise-ck,xerces-1.4,XGB-HP,5,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,LGB-HP,5,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,RF-SMOTE,5,0.9398496240601504,0.946969696969697,0.9433962264150944
promise-ck,xerces-1.4,LR,6,0.9433962264150944,0.7575757575757576,0.8403361344537815
promise-ck,xerces-1.4,RF,6,0.920863309352518,0.9696969696969697,0.9446494464944649
promise-ck,xerces-1.4,XGB,6,0.9384615384615385,0.9242424242424242,0.9312977099236641
promise-ck,xerces-1.4,LGB,6,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,Stacking,6,0.9264705882352942,0.9545454545454546,0.9402985074626866
promise-ck,xerces-1.4,RF-HP,6,0.9477611940298507,0.9621212121212122,0.9548872180451128
promise-ck,xerces-1.4,XGB-HP,6,0.9389312977099237,0.9318181818181818,0.935361216730038
promise-ck,xerces-1.4,LGB-HP,6,0.9393939393939394,0.9393939393939394,0.9393939393939394
promise-ck,xerces-1.4,RF-SMOTE,6,0.9495798319327731,0.8560606060606061,0.900398406374502
promise-ck,xerces-1.4,LR,7,0.9587628865979382,0.7045454545454546,0.8122270742358079
promise-ck,xerces-1.4,RF,7,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,XGB,7,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,LGB,7,0.9612403100775194,0.9393939393939394,0.9501915708812261
promise-ck,xerces-1.4,Stacking,7,0.9612403100775194,0.9393939393939394,0.9501915708812261
promise-ck,xerces-1.4,RF-HP,7,0.9615384615384616,0.946969696969697,0.9541984732824428
promise-ck,xerces-1.4,XGB-HP,7,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,LGB-HP,7,0.9609375,0.9318181818181818,0.9461538461538461
promise-ck,xerces-1.4,RF-SMOTE,7,0.967479674796748,0.9015151515151515,0.9333333333333333
promise-ck,xerces-1.4,LR,8,0.9405940594059405,0.7196969696969697,0.8154506437768241
promise-ck,xerces-1.4,RF,8,0.9285714285714286,0.9848484848484849,0.9558823529411765
promise-ck,xerces-1.4,XGB,8,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,LGB,8,0.9411764705882353,0.9696969696969697,0.9552238805970149
promise-ck,xerces-1.4,Stacking,8,0.935251798561151,0.9848484848484849,0.959409594095941
promise-ck,xerces-1.4,RF-HP,8,0.9338235294117647,0.9621212121212122,0.9477611940298507
promise-ck,xerces-1.4,XGB-HP,8,0.9398496240601504,0.946969696969697,0.9433962264150944
promise-ck,xerces-1.4,LGB-HP,8,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,RF-SMOTE,8,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,LR,9,0.9724770642201835,0.803030303030303,0.8796680497925311
promise-ck,xerces-1.4,RF,9,0.903448275862069,0.9924242424242424,0.9458483754512635
promise-ck,xerces-1.4,XGB,9,0.9328358208955224,0.946969696969697,0.9398496240601504
promise-ck,xerces-1.4,LGB,9,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,Stacking,9,0.916083916083916,0.9924242424242424,0.9527272727272728
promise-ck,xerces-1.4,RF-HP,9,0.9428571428571428,1.0,0.9705882352941176
promise-ck,xerces-1.4,XGB-HP,9,0.9555555555555556,0.9772727272727273,0.9662921348314607
promise-ck,xerces-1.4,LGB-HP,9,0.9347826086956522,0.9772727272727273,0.9555555555555556
promise-ck,xerces-1.4,RF-SMOTE,9,0.9411764705882353,0.9696969696969697,0.9552238805970149
promise-ck,xerces-1.4,LR,10,0.9814814814814815,0.803030303030303,0.8833333333333333
promise-ck,xerces-1.4,RF,10,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,XGB,10,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,LGB,10,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,Stacking,10,0.9477611940298507,0.9621212121212122,0.9548872180451128
promise-ck,xerces-1.4,RF-HP,10,0.9465648854961832,0.9393939393939394,0.9429657794676806
promise-ck,xerces-1.4,XGB-HP,10,0.9461538461538461,0.9318181818181818,0.9389312977099237
promise-ck,xerces-1.4,LGB-HP,10,0.9407407407407408,0.9621212121212122,0.951310861423221
promise-ck,xerces-1.4,RF-SMOTE,10,0.9473684210526315,0.9545454545454546,0.9509433962264151
promise-ck,xerces-1.4,LR,11,0.9313725490196079,0.7196969696969697,0.811965811965812
promise-ck,xerces-1.4,RF,11,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,XGB,11,0.9461538461538461,0.9318181818181818,0.9389312977099237
promise-ck,xerces-1.4,LGB,11,0.9612403100775194,0.9393939393939394,0.9501915708812261
promise-ck,xerces-1.4,Stacking,11,0.9473684210526315,0.9545454545454546,0.9509433962264151
promise-ck,xerces-1.4,RF-HP,11,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,XGB-HP,11,0.967479674796748,0.9015151515151515,0.9333333333333333
promise-ck,xerces-1.4,LGB-HP,11,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,RF-SMOTE,11,0.952,0.9015151515151515,0.9260700389105059
promise-ck,xerces-1.4,LR,12,1.0,0.7045454545454546,0.8266666666666667
promise-ck,xerces-1.4,RF,12,0.9411764705882353,0.9696969696969697,0.9552238805970149
promise-ck,xerces-1.4,XGB,12,0.9523809523809523,0.9090909090909091,0.9302325581395349
promise-ck,xerces-1.4,LGB,12,0.9312977099236641,0.9242424242424242,0.9277566539923955
promise-ck,xerces-1.4,Stacking,12,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,RF-HP,12,0.9389312977099237,0.9318181818181818,0.935361216730038
promise-ck,xerces-1.4,XGB-HP,12,0.9444444444444444,0.9015151515151515,0.9224806201550387
promise-ck,xerces-1.4,LGB-HP,12,0.9534883720930233,0.9318181818181818,0.9425287356321839
promise-ck,xerces-1.4,RF-SMOTE,12,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,LR,13,0.96,0.7272727272727273,0.8275862068965517
promise-ck,xerces-1.4,RF,13,0.9621212121212122,0.9621212121212122,0.9621212121212122
promise-ck,xerces-1.4,XGB,13,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,LGB,13,0.9615384615384616,0.946969696969697,0.9541984732824428
promise-ck,xerces-1.4,Stacking,13,0.9606299212598425,0.9242424242424242,0.9420849420849421
promise-ck,xerces-1.4,RF-HP,13,0.9606299212598425,0.9242424242424242,0.9420849420849421
promise-ck,xerces-1.4,XGB-HP,13,0.9603174603174603,0.9166666666666666,0.937984496124031
promise-ck,xerces-1.4,LGB-HP,13,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,RF-SMOTE,13,0.9596774193548387,0.9015151515151515,0.9296875
promise-ck,xerces-1.4,LR,14,0.9814814814814815,0.803030303030303,0.8833333333333333
promise-ck,xerces-1.4,RF,14,0.9485294117647058,0.9772727272727273,0.9626865671641791
promise-ck,xerces-1.4,XGB,14,0.9562043795620438,0.9924242424242424,0.9739776951672863
promise-ck,xerces-1.4,LGB,14,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,Stacking,14,0.9492753623188406,0.9924242424242424,0.9703703703703703
promise-ck,xerces-1.4,RF-HP,14,0.9629629629629629,0.9848484848484849,0.9737827715355806
promise-ck,xerces-1.4,XGB-HP,14,0.9618320610687023,0.9545454545454546,0.9581749049429658
promise-ck,xerces-1.4,LGB-HP,14,0.9541984732824428,0.946969696969697,0.9505703422053232
promise-ck,xerces-1.4,RF-SMOTE,14,0.9692307692307692,0.9545454545454546,0.9618320610687023
promise-ck,xerces-1.4,LR,15,0.9711538461538461,0.7651515151515151,0.8559322033898306
promise-ck,xerces-1.4,RF,15,0.9552238805970149,0.9696969696969697,0.9624060150375939
promise-ck,xerces-1.4,XGB,15,0.9541984732824428,0.946969696969697,0.9505703422053232
promise-ck,xerces-1.4,LGB,15,0.9618320610687023,0.9545454545454546,0.9581749049429658
promise-ck,xerces-1.4,Stacking,15,0.9555555555555556,0.9772727272727273,0.9662921348314607
promise-ck,xerces-1.4,RF-HP,15,0.9609375,0.9318181818181818,0.9461538461538461
promise-ck,xerces-1.4,XGB-HP,15,0.968,0.9166666666666666,0.9416342412451362
promise-ck,xerces-1.4,LGB-HP,15,0.9621212121212122,0.9621212121212122,0.9621212121212122
promise-ck,xerces-1.4,RF-SMOTE,15,0.953125,0.9242424242424242,0.9384615384615385
promise-ck,xerces-1.4,LR,16,0.9626168224299065,0.7803030303030303,0.8619246861924686
promise-ck,xerces-1.4,RF,16,0.9555555555555556,0.9772727272727273,0.9662921348314607
promise-ck,xerces-1.4,XGB,16,0.9538461538461539,0.9393939393939394,0.9465648854961832
promise-ck,xerces-1.4,LGB,16,0.9618320610687023,0.9545454545454546,0.9581749049429658
promise-ck,xerces-1.4,Stacking,16,0.9552238805970149,0.9696969696969697,0.9624060150375939
promise-ck,xerces-1.4,RF-HP,16,0.9624060150375939,0.9696969696969697,0.9660377358490566
promise-ck,xerces-1.4,XGB-HP,16,0.9621212121212122,0.9621212121212122,0.9621212121212122
promise-ck,xerces-1.4,LGB-HP,16,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,RF-SMOTE,16,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,LR,17,0.9357798165137615,0.7727272727272727,0.8464730290456431
promise-ck,xerces-1.4,RF,17,0.9219858156028369,0.9848484848484849,0.9523809523809523
promise-ck,xerces-1.4,XGB,17,0.9343065693430657,0.9696969696969697,0.9516728624535316
promise-ck,xerces-1.4,LGB,17,0.9338235294117647,0.9621212121212122,0.9477611940298507
promise-ck,xerces-1.4,Stacking,17,0.9357142857142857,0.9924242424242424,0.9632352941176471
promise-ck,xerces-1.4,RF-HP,17,0.9285714285714286,0.9848484848484849,0.9558823529411765
promise-ck,xerces-1.4,XGB-HP,17,0.9280575539568345,0.9772727272727273,0.9520295202952029
promise-ck,xerces-1.4,LGB-HP,17,0.9280575539568345,0.9772727272727273,0.9520295202952029
promise-ck,xerces-1.4,RF-SMOTE,17,0.9333333333333333,0.9545454545454546,0.9438202247191011
promise-ck,xerces-1.4,LR,18,0.9375,0.7954545454545454,0.860655737704918
promise-ck,xerces-1.4,RF,18,0.9214285714285714,0.9772727272727273,0.9485294117647058
promise-ck,xerces-1.4,XGB,18,0.9615384615384616,0.946969696969697,0.9541984732824428
promise-ck,xerces-1.4,LGB,18,0.9541984732824428,0.946969696969697,0.9505703422053232
promise-ck,xerces-1.4,Stacking,18,0.9416058394160584,0.9772727272727273,0.9591078066914498
promise-ck,xerces-1.4,RF-HP,18,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,XGB-HP,18,0.9538461538461539,0.9393939393939394,0.9465648854961832
promise-ck,xerces-1.4,LGB-HP,18,0.9253731343283582,0.9393939393939394,0.9323308270676691
promise-ck,xerces-1.4,RF-SMOTE,18,0.9253731343283582,0.9393939393939394,0.9323308270676691
promise-ck,xerces-1.4,LR,19,0.963302752293578,0.7954545454545454,0.8713692946058091
promise-ck,xerces-1.4,RF,19,0.9416058394160584,0.9772727272727273,0.9591078066914498
promise-ck,xerces-1.4,XGB,19,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,LGB,19,0.9473684210526315,0.9545454545454546,0.9509433962264151
promise-ck,xerces-1.4,Stacking,19,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,RF-HP,19,0.9473684210526315,0.9545454545454546,0.9509433962264151
promise-ck,xerces-1.4,XGB-HP,19,0.9453125,0.9166666666666666,0.9307692307692308
promise-ck,xerces-1.4,LGB-HP,19,0.9402985074626866,0.9545454545454546,0.9473684210526315
promise-ck,xerces-1.4,RF-SMOTE,19,0.9402985074626866,0.9545454545454546,0.9473684210526315
promise-ck,xerces-1.4,LR,20,0.9626168224299065,0.7803030303030303,0.8619246861924686
promise-ck,xerces-1.4,RF,20,0.9225352112676056,0.9924242424242424,0.9562043795620438
promise-ck,xerces-1.4,XGB,20,0.9185185185185185,0.9393939393939394,0.9288389513108615
promise-ck,xerces-1.4,LGB,20,0.9343065693430657,0.9696969696969697,0.9516728624535316
promise-ck,xerces-1.4,Stacking,20,0.9214285714285714,0.9772727272727273,0.9485294117647058
promise-ck,xerces-1.4,RF-HP,20,0.9148936170212766,0.9772727272727273,0.945054945054945
promise-ck,xerces-1.4,XGB-HP,20,0.927007299270073,0.9621212121212122,0.9442379182156134
promise-ck,xerces-1.4,LGB-HP,20,0.920863309352518,0.9696969696969697,0.9446494464944649
promise-ck,xerces-1.4,RF-SMOTE,20,0.9338235294117647,0.9621212121212122,0.9477611940298507
promise-ck,xerces-1.4,LR,21,0.9787234042553191,0.696969696969697,0.8141592920353983
promise-ck,xerces-1.4,RF,21,0.9838709677419355,0.9242424242424242,0.953125
promise-ck,xerces-1.4,XGB,21,0.9831932773109243,0.8863636363636364,0.9322709163346613
promise-ck,xerces-1.4,LGB,21,0.9836065573770492,0.9090909090909091,0.9448818897637795
promise-ck,xerces-1.4,Stacking,21,0.983739837398374,0.9166666666666666,0.9490196078431372
promise-ck,xerces-1.4,RF-HP,21,0.9836065573770492,0.9090909090909091,0.9448818897637795
promise-ck,xerces-1.4,XGB-HP,21,0.983739837398374,0.9166666666666666,0.9490196078431372
promise-ck,xerces-1.4,LGB-HP,21,0.9836065573770492,0.9090909090909091,0.9448818897637795
promise-ck,xerces-1.4,RF-SMOTE,21,0.9834710743801653,0.9015151515151515,0.9407114624505929
promise-ck,xerces-1.4,LR,22,0.9519230769230769,0.75,0.8389830508474576
promise-ck,xerces-1.4,RF,22,0.9481481481481482,0.9696969696969697,0.9588014981273408
promise-ck,xerces-1.4,XGB,22,0.9538461538461539,0.9393939393939394,0.9465648854961832
promise-ck,xerces-1.4,LGB,22,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,Stacking,22,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,RF-HP,22,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,XGB-HP,22,0.9615384615384616,0.946969696969697,0.9541984732824428
promise-ck,xerces-1.4,LGB-HP,22,0.9473684210526315,0.9545454545454546,0.9509433962264151
promise-ck,xerces-1.4,RF-SMOTE,22,0.9453125,0.9166666666666666,0.9307692307692308
promise-ck,xerces-1.4,LR,23,0.963302752293578,0.7954545454545454,0.8713692946058091
promise-ck,xerces-1.4,RF,23,0.9407407407407408,0.9621212121212122,0.951310861423221
promise-ck,xerces-1.4,XGB,23,0.9453125,0.9166666666666666,0.9307692307692308
promise-ck,xerces-1.4,LGB,23,0.9461538461538461,0.9318181818181818,0.9389312977099237
promise-ck,xerces-1.4,Stacking,23,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,RF-HP,23,0.9389312977099237,0.9318181818181818,0.935361216730038
promise-ck,xerces-1.4,XGB-HP,23,0.9448818897637795,0.9090909090909091,0.9266409266409267
promise-ck,xerces-1.4,LGB-HP,23,0.9465648854961832,0.9393939393939394,0.9429657794676806
promise-ck,xerces-1.4,RF-SMOTE,23,0.9457364341085271,0.9242424242424242,0.9348659003831418
promise-ck,xerces-1.4,LR,24,0.923728813559322,0.8257575757575758,0.872
promise-ck,xerces-1.4,RF,24,0.927007299270073,0.9621212121212122,0.9442379182156134
promise-ck,xerces-1.4,XGB,24,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,LGB,24,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,Stacking,24,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,RF-HP,24,0.9259259259259259,0.946969696969697,0.9363295880149812
promise-ck,xerces-1.4,XGB-HP,24,0.9242424242424242,0.9242424242424242,0.9242424242424242
promise-ck,xerces-1.4,LGB-HP,24,0.927536231884058,0.9696969696969697,0.9481481481481482
promise-ck,xerces-1.4,RF-SMOTE,24,0.927007299270073,0.9621212121212122,0.9442379182156134
promise-ck,xerces-1.4,LR,25,0.9646017699115044,0.8257575757575758,0.889795918367347
promise-ck,xerces-1.4,RF,25,0.9496402877697842,1.0,0.974169741697417
promise-ck,xerces-1.4,XGB,25,0.9626865671641791,0.9772727272727273,0.9699248120300752
promise-ck,xerces-1.4,LGB,25,0.9558823529411765,0.9848484848484849,0.9701492537313433
promise-ck,xerces-1.4,Stacking,25,0.9565217391304348,1.0,0.9777777777777777
promise-ck,xerces-1.4,RF-HP,25,0.9632352941176471,0.9924242424242424,0.9776119402985075
promise-ck,xerces-1.4,XGB-HP,25,0.9701492537313433,0.9848484848484849,0.9774436090225563
promise-ck,xerces-1.4,LGB-HP,25,0.9562043795620438,0.9924242424242424,0.9739776951672863
promise-ck,xerces-1.4,RF-SMOTE,25,0.9629629629629629,0.9848484848484849,0.9737827715355806
promise-ck,xerces-1.4,LR,26,0.963302752293578,0.7954545454545454,0.8713692946058091
promise-ck,xerces-1.4,RF,26,0.9424460431654677,0.9924242424242424,0.966789667896679
promise-ck,xerces-1.4,XGB,26,0.9545454545454546,0.9545454545454546,0.9545454545454546
promise-ck,xerces-1.4,LGB,26,0.9548872180451128,0.9621212121212122,0.9584905660377359
promise-ck,xerces-1.4,Stacking,26,0.9562043795620438,0.9924242424242424,0.9739776951672863
promise-ck,xerces-1.4,RF-HP,26,0.9552238805970149,0.9696969696969697,0.9624060150375939
promise-ck,xerces-1.4,XGB-HP,26,0.9485294117647058,0.9772727272727273,0.9626865671641791
promise-ck,xerces-1.4,LGB-HP,26,0.946969696969697,0.946969696969697,0.946969696969697
promise-ck,xerces-1.4,RF-SMOTE,26,0.9541984732824428,0.946969696969697,0.9505703422053232
promise-ck,xerces-1.4,LR,27,0.9805825242718447,0.7651515151515151,0.8595744680851064
promise-ck,xerces-1.4,RF,27,0.984251968503937,0.946969696969697,0.9652509652509652
promise-ck,xerces-1.4,XGB,27,0.983739837398374,0.9166666666666666,0.9490196078431372
promise-ck,xerces-1.4,LGB,27,0.983739837398374,0.9166666666666666,0.9490196078431372
promise-ck,xerces-1.4,Stacking,27,0.984251968503937,0.946969696969697,0.9652509652509652
promise-ck,xerces-1.4,RF-HP,27,0.9838709677419355,0.9242424242424242,0.953125
promise-ck,xerces-1.4,XGB-HP,27,0.9841269841269841,0.9393939393939394,0.9612403100775194
promise-ck,xerces-1.4,LGB-HP,27,0.984,0.9318181818181818,0.9571984435797666
promise-ck,xerces-1.4,RF-SMOTE,27,0.9836065573770492,0.9090909090909091,0.9448818897637795
promise-ck,xerces-1.4,LR,28,0.907563025210084,0.8181818181818182,0.8605577689243028
promise-ck,xerces-1.4,RF,28,0.9020979020979021,0.9772727272727273,0.9381818181818182
promise-ck,xerces-1.4,XGB,28,0.9402985074626866,0.9545454545454546,0.9473684210526315
